source;hyperlink;locality;postcode;house_is;property_subtype;price;sale;rooms_number;area;kitchen_has;furnished;open_fire;terrace;terrace_area;garden;garden_area;land_surface;land_plot_surface;facades_number;swimming_pool_has
7;https://www.immoweb.be/en/classified/apartment/for-sale/berchem/2600/8941348;berchem;2600;FALSE;apartment;192000;None;1;51;TRUE;FALSE;FALSE;TRUE;5;FALSE;None;None;None;None;FALSE
7;https://www.immoweb.be/en/classified/duplex/for-sale/liege/4000/8941344;liege;4000;FALSE;duplex;319000;None;3;153;TRUE;FALSE;FALSE;TRUE;24;FALSE;None;None;None;2;FALSE
7;https://www.immoweb.be/en/classified/penthouse/for-sale/mechelen/2800/8842026;mechelen;2800;FALSE;penthouse;2950000;None;4;521;TRUE;FALSE;FALSE;TRUE;248;FALSE;None;None;None;2;FALSE
7;https://www.immoweb.be/en/classified/triplex/for-sale/habay/6720/8941321;habay;6720;FALSE;triplex;404000;None;3;173;FALSE;FALSE;FALSE;FALSE;None;FALSE;None;None;None;None;FALSE
7;https://www.immoweb.be/en/classified/duplex/for-sale/habay/6720/8941300;habay;6720;FALSE;duplex;340000;None;3;151;FALSE;FALSE;FALSE;FALSE;None;FALSE;None;None;None;2;FALSE
7;https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-st-pierre/1150/8941297;woluwe-st-pierre;1150;FALSE;apartment;229000;None;1;60;TRUE;FALSE;FALSE;FALSE;None;FALSE;None;None;None;2;FALSE
7;https://www.immoweb.be/en/classified/apartment/for-sale/herstal/4040/8941296;herstal;4040;FALSE;apartment;209000;None;2;94;TRUE;FALSE;FALSE;TRUE;8;FALSE;None;None;None;3;FALSE
7;https://www.immoweb.be/en/classified/apartment/for-sale/herstal/4040/8941295;herstal;4040;FALSE;apartment;189000;None;1;78;TRUE;FALSE;FALSE;TRUE;10;FALSE;None;None;None;3;FALSE
7;https://www.immoweb.be/en/classified/duplex/for-sale/habay/6720/8941284;habay;6720;FALSE;duplex;350000;None;3;159;FALSE;FALSE;FALSE;FALSE;None;FALSE;None;None;None;2;FALSE
7;https://www.immoweb.be/en/classified/apartment/for-sale/kasterlee/2460/8941279;kasterlee;2460;FALSE;apartment;295000;None;3;92;TRUE;FALSE;FALSE;TRUE;7;FALSE;None;None;None;2;FALSE
7;https://www.immoweb.be/en/classified/apartment/for-sale/de-panne/8660/8941252;de-panne;8660;FALSE;apartment;248000;None;2;None;FALSE;FALSE;FALSE;TRUE;16;FALSE;None;None;None;None;FALSE
7;https://www.immoweb.be/en/classified/ground-floor/for-sale/turnhout/2300/8941222;turnhout;2300;FALSE;ground-floor;168000;None;2;60;TRUE;FALSE;FALSE;TRUE;None;TRUE;27;None;None;4;FALSE
7;https://www.immoweb.be/en/classified/apartment/for-sale/drogenbos/1620/8941208;drogenbos;1620;FALSE;apartment;239000;None;2;92;TRUE;FALSE;FALSE;TRUE;10;FALSE;None;None;None;2;FALSE
7;https://www.immoweb.be/en/classified/apartment/for-sale/gembloux/5030/8941206;gembloux;5030;FALSE;apartment;199000;None;2;None;FALSE;FALSE;FALSE;FALSE;None;FALSE;None;None;None;4;FALSE
7;https://www.immoweb.be/en/classified/apartment/for-sale/winksele/3020/8941196;winksele;3020;FALSE;apartment;235000;None;1;63;TRUE;FALSE;FALSE;TRUE;None;FALSE;None;None;None;3;FALSE
7;https://www.immoweb.be/en/classified/apartment/for-sale/estaimpuis/7730/8941201;estaimpuis;7730;FALSE;apartment;165000;None;2;110;TRUE;FALSE;FALSE;FALSE;None;FALSE;None;None;None;2;FALSE
7;https://www.immoweb.be/en/classified/apartment/for-sale/vedrin/5020/8941194;vedrin;5020;FALSE;apartment;290000;None;3;85;TRUE;FALSE;FALSE;TRUE;8;FALSE;None;None;None;4;FALSE
7;https://www.immoweb.be/en/classified/apartment/for-sale/habay/6720/8941179;habay;6720;FALSE;apartment;260000;None;2;88;FALSE;FALSE;FALSE;FALSE;None;FALSE;None;None;None;2;FALSE
7;https://www.immoweb.be/en/classified/apartment/for-sale/sint-amandsberg/9040/8941173;sint-amandsberg;9040;FALSE;apartment;256000;None;2;90;TRUE;FALSE;FALSE;FALSE;None;FALSE;None;None;None;None;FALSE
7;https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/8941167;bruxelles;1000;FALSE;apartment;510000;None;2;145;TRUE;FALSE;FALSE;FALSE;None;FALSE;None;None;None;2;FALSE
7;https://www.immoweb.be/en/classified/apartment/for-sale/antwerp/2000/8941164;antwerp;2000;FALSE;apartment;250000;None;1;None;TRUE;TRUE;FALSE;TRUE;None;FALSE;None;None;None;2;FALSE
7;https://www.immoweb.be/en/classified/house/for-sale/amay/4540/8947583;amay;4540;TRUE;house;285000;None;3;None;FALSE;FALSE;FALSE;TRUE;None;FALSE;None;None;2928;4;FALSE
7;https://www.immoweb.be/en/classified/chalet/for-sale/durbuy/6940/8947569;durbuy;6940;TRUE;chalet;55000;None;1;48;TRUE;FALSE;FALSE;TRUE;15;FALSE;None;None;924;4;FALSE
7;https://www.immoweb.be/en/classified/mansion/for-sale/halle/1500/8947566;halle;1500;TRUE;mansion;530000;None;6;352;TRUE;FALSE;FALSE;FALSE;None;TRUE;None;None;543;2;FALSE
7;https://www.immoweb.be/en/classified/house/for-sale/mariekerke/2880/8947564;mariekerke;2880;TRUE;house;349000;None;3;None;TRUE;FALSE;FALSE;TRUE;None;FALSE;None;None;832;None;FALSE
7;https://www.immoweb.be/en/classified/house/for-sale/kessel-lo/3010/8817314;kessel-lo;3010;TRUE;house;310000;None;2;147;TRUE;FALSE;FALSE;TRUE;None;TRUE;None;None;374;2;FALSE
7;https://www.immoweb.be/en/classified/house/for-sale/kruisem/9750/8947537;kruisem;9750;TRUE;house;315000;None;3;170;FALSE;FALSE;FALSE;TRUE;80;TRUE;370;None;720;3;FALSE
7;https://www.immoweb.be/en/classified/house/for-sale/gilly/6060/8947545;gilly;6060;TRUE;house;145000;None;2;None;FALSE;FALSE;FALSE;FALSE;None;FALSE;None;None;None;None;FALSE
7;https://www.immoweb.be/en/classified/villa/for-sale/aiseau/6250/8947544;aiseau;6250;TRUE;villa;275000;None;2;None;FALSE;FALSE;FALSE;FALSE;None;FALSE;None;None;None;4;FALSE
7;https://www.immoweb.be/en/classified/house/for-sale/ougree/4102/8947543;ougree;4102;TRUE;house;99000;None;2;80;TRUE;FALSE;FALSE;TRUE;30;FALSE;None;None;130;2;FALSE
7;https://www.immoweb.be/en/classified/house/for-sale/baal/3128/8947525;baal;3128;TRUE;house;280000;None;2;None;TRUE;FALSE;FALSE;FALSE;None;FALSE;None;None;2104;4;FALSE
7;https://www.immoweb.be/en/classified/house/for-sale/marcinelle/6001/8947533;marcinelle;6001;TRUE;house;162500;None;2;None;TRUE;FALSE;FALSE;TRUE;None;TRUE;None;None;115;2;FALSE
7;https://www.immoweb.be/en/classified/mansion/for-sale/antwerp-1/2018/8947526;antwerp-1;2018;TRUE;mansion;895000;None;4;300;TRUE;FALSE;FALSE;TRUE;12;TRUE;65;None;154;2;FALSE
7;https://www.immoweb.be/en/classified/house/for-sale/liege/4000/8850857;liege;4000;TRUE;house;267000;None;4;184;TRUE;FALSE;TRUE;TRUE;31;TRUE;360;None;480;2;FALSE
7;https://www.immoweb.be/en/classified/house/for-sale/begijnendijk/3130/8947520;begijnendijk;3130;TRUE;house;None;None;3;None;FALSE;FALSE;FALSE;FALSE;None;FALSE;None;None;2806;None;FALSE
7;https://www.immoweb.be/en/classified/house/for-sale/boezinge/8904/8947519;boezinge;8904;TRUE;house;215000;None;3;None;TRUE;FALSE;FALSE;FALSE;None;FALSE;None;None;181;3;FALSE
7;https://www.immoweb.be/en/classified/house/for-sale/meerhout/2450/8947503;meerhout;2450;TRUE;house;359000;None;4;178;TRUE;FALSE;FALSE;TRUE;None;TRUE;None;None;853;4;FALSE
7;https://www.immoweb.be/en/classified/house/for-sale/hannut/4280/8947511;hannut;4280;TRUE;house;199000;None;3;130;FALSE;FALSE;FALSE;TRUE;20;TRUE;None;None;135;3;FALSE
7;https://www.immoweb.be/en/classified/house/for-sale/auderghem/1160/8947506;auderghem;1160;TRUE;house;785000;None;5;230;TRUE;FALSE;FALSE;TRUE;20;TRUE;150;None;210;None;FALSE
7;https://www.immoweb.be/en/classified/house/for-sale/flemalle-haute/4400/8947500;flemalle-haute;4400;TRUE;house;195000;None;2;120;TRUE;FALSE;FALSE;TRUE;None;TRUE;None;None;400;3;FALSE
7;https://www.immoweb.be/en/classified/villa/for-sale/waterloo/1410/8947499;waterloo;1410;TRUE;villa;585000;None;5;245;FALSE;FALSE;FALSE;TRUE;30;FALSE;None;None;900;4;FALSE
7;https://www.immoweb.be/en/classified/house/for-sale/herent/3020/8947493;herent;3020;TRUE;house;None;None;3;None;FALSE;FALSE;FALSE;TRUE;None;FALSE;None;None;280;None;FALSE
7;https://www.immoweb.be/en/classified/house/for-sale/schaerbeek/1030/8825488;schaerbeek;1030;TRUE;house;500000;None;6;240;TRUE;FALSE;FALSE;TRUE;None;TRUE;60;None;130;2;FALSE
7;https://www.immoweb.be/en/classified/house/for-sale/lokeren/9160/8947492;lokeren;9160;TRUE;house;279000;None;2;150;TRUE;FALSE;FALSE;TRUE;20;FALSE;None;None;150;3;FALSE
7;https://www.immoweb.be/en/classified/house/for-sale/elene/9620/8947444;elene;9620;TRUE;house;399000;None;3;None;TRUE;FALSE;FALSE;TRUE;None;TRUE;None;None;922;4;FALSE
7;https://www.immoweb.be/en/classified/apartment-block/for-sale/evere/1140/8947482;evere;1140;TRUE;apartment-block;795000;None;6;350;TRUE;FALSE;FALSE;FALSE;None;TRUE;65;None;150;2;FALSE
7;https://www.immoweb.be/en/classified/house/for-sale/bruxelles-ville/1000/8947468;bruxelles-ville;1000;TRUE;house;449000;None;4;None;FALSE;FALSE;FALSE;FALSE;None;FALSE;None;None;1;2;FALSE
7;https://www.immoweb.be/en/classified/house/for-sale/marloie/6900/8947451;marloie;6900;TRUE;house;199000;None;3;156;FALSE;FALSE;FALSE;TRUE;138;TRUE;None;None;210;3;FALSE
7;https://www.immoweb.be/en/classified/apartment-block/for-sale/verviers/4800/8947432;verviers;4800;TRUE;apartment-block;184500;None;4;217;TRUE;FALSE;FALSE;TRUE;10;FALSE;None;None;260;2;FALSE
7;https://www.immoweb.be/en/classified/house/for-sale/ganshoren/1083/8947427;ganshoren;1083;TRUE;house;395000;None;4;None;TRUE;FALSE;FALSE;FALSE;None;FALSE;None;None;185;2;FALSE
7;https://www.immoweb.be/en/classified/house/for-sale/wellin/6920/8875907;wellin;6920;TRUE;house;246000;None;3;140;FALSE;FALSE;FALSE;TRUE;None;FALSE;None;None;1300;4;FALSE
7;https://www.immoweb.be/en/classified/duplex/for-sale/lokeren/9160/8941148;lokeren;9160;FALSE;duplex;260000;None;2;141;FALSE;FALSE;FALSE;TRUE;33;FALSE;None;None;None;2;FALSE
7;https://www.immoweb.be/en/classified/apartment/for-sale/koekelberg/1081/8941140;koekelberg;1081;FALSE;apartment;179000;None;2;None;TRUE;FALSE;FALSE;FALSE;None;FALSE;None;None;None;2;FALSE
7;https://www.immoweb.be/en/classified/apartment/for-sale/bredene/8450/8941137;bredene;8450;FALSE;apartment;219900;None;3;123;TRUE;FALSE;FALSE;FALSE;None;TRUE;135;None;None;2;FALSE
7;https://www.immoweb.be/en/classified/apartment/for-sale/bredene/8450/8862039;bredene;8450;FALSE;apartment;159000;None;1;60;TRUE;FALSE;FALSE;FALSE;None;FALSE;None;None;None;2;FALSE
7;https://www.immoweb.be/en/classified/apartment/for-sale/de-haan/8420/8941107;de-haan;8420;FALSE;apartment;175000;None;1;30;TRUE;FALSE;FALSE;FALSE;None;FALSE;None;None;None;2;FALSE
7;https://www.immoweb.be/en/classified/apartment/for-sale/louvain-la-neuve/1348/8941102;louvain-la-neuve;1348;FALSE;apartment;463775;None;2;138;FALSE;FALSE;FALSE;FALSE;None;FALSE;None;None;None;4;FALSE
7;https://www.immoweb.be/en/classified/apartment/for-sale/kapellen/2950/8941067;kapellen;2950;FALSE;apartment;155000;None;1;55;TRUE;FALSE;FALSE;FALSE;None;FALSE;None;None;None;1;FALSE
7;https://www.immoweb.be/en/classified/apartment/for-sale/antwerp/2018/8941076;antwerp;2018;FALSE;apartment;275000;None;2;96;TRUE;FALSE;FALSE;FALSE;None;FALSE;None;None;None;None;FALSE
7;https://www.immoweb.be/en/classified/apartment/for-sale/waremme/4300/8941069;waremme;4300;FALSE;apartment;145000;None;2;90;TRUE;FALSE;FALSE;TRUE;9;FALSE;None;None;None;2;FALSE
7;https://www.immoweb.be/en/classified/apartment/for-sale/blankenberge/8370/8941062;blankenberge;8370;FALSE;apartment;180000;None;1;58;TRUE;FALSE;FALSE;TRUE;3;FALSE;None;None;None;None;FALSE
7;https://www.immoweb.be/en/classified/apartment/for-sale/forest/1190/8941025;forest;1190;FALSE;apartment;225000;None;1;84;TRUE;FALSE;FALSE;FALSE;None;FALSE;None;None;None;2;FALSE
7;https://www.immoweb.be/en/classified/apartment/for-sale/aalst/9300/8941037;aalst;9300;FALSE;apartment;169000;None;2;94;TRUE;FALSE;FALSE;TRUE;None;FALSE;None;None;None;None;FALSE
7;https://www.immoweb.be/en/classified/apartment/for-sale/aalst/9300/8941036;aalst;9300;FALSE;apartment;179000;None;3;120;TRUE;FALSE;FALSE;TRUE;None;FALSE;None;None;None;None;FALSE
7;https://www.immoweb.be/en/classified/apartment/for-sale/temse/9140/8768271;temse;9140;FALSE;apartment;169000;None;3;None;TRUE;FALSE;FALSE;TRUE;None;FALSE;None;None;None;None;FALSE
7;https://www.immoweb.be/en/classified/duplex/for-sale/dilbeek/1700/8941024;dilbeek;1700;FALSE;duplex;500000;None;4;200;TRUE;FALSE;TRUE;TRUE;50;FALSE;None;None;None;None;FALSE
7;https://www.immoweb.be/en/classified/apartment/for-sale/dilbeek/1700/8941022;dilbeek;1700;FALSE;apartment;500000;None;4;200;TRUE;FALSE;TRUE;TRUE;50;FALSE;None;None;None;None;FALSE
7;https://www.immoweb.be/en/classified/apartment/for-sale/seraing/4101/8941012;seraing;4101;FALSE;apartment;165000;None;2;80;FALSE;TRUE;FALSE;TRUE;4;FALSE;None;None;None;2;FALSE
7;https://www.immoweb.be/en/classified/apartment/for-sale/oostende/8400/8826545;oostende;8400;FALSE;apartment;399000;None;2;87;TRUE;FALSE;FALSE;FALSE;None;FALSE;None;None;None;None;FALSE
7;https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen-1/2018/8940967;antwerpen-1;2018;FALSE;apartment;276000;None;2;78;TRUE;FALSE;FALSE;FALSE;None;FALSE;None;None;None;3;FALSE
7;https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1180/8940960;bruxelles;1180;FALSE;apartment;268000;None;1;75;TRUE;FALSE;FALSE;TRUE;20;FALSE;None;None;None;2;FALSE
7;https://www.immoweb.be/en/classified/penthouse/for-sale/bruxelles/1000/8940949;bruxelles;1000;FALSE;penthouse;455000;None;5;165;TRUE;FALSE;FALSE;FALSE;None;FALSE;None;None;None;2;FALSE
7;https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen-1/2018/8940939;antwerpen-1;2018;FALSE;apartment;210000;None;1;55;FALSE;FALSE;FALSE;FALSE;None;FALSE;None;None;None;3;FALSE
7;https://www.immoweb.be/en/classified/apartment/for-sale/evere/1140/8940916;evere;1140;FALSE;apartment;None;None;3;136;FALSE;FALSE;FALSE;TRUE;None;FALSE;None;None;None;None;FALSE
7;https://www.immoweb.be/en/classified/apartment/for-sale/kessel/2560/8940915;kessel;2560;FALSE;apartment;280000;None;2;None;FALSE;FALSE;FALSE;TRUE;None;FALSE;None;None;None;None;FALSE
7;https://www.immoweb.be/en/classified/apartment/for-sale/molenbeek-st-jean/1080/8940870;molenbeek-st-jean;1080;FALSE;apartment;279000;None;3;110;FALSE;FALSE;TRUE;TRUE;None;FALSE;None;None;None;2;FALSE
7;https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen-1/2018/8940890;antwerpen-1;2018;FALSE;apartment;290000;None;2;83;TRUE;FALSE;FALSE;TRUE;14;FALSE;None;None;None;2;FALSE
7;https://www.immoweb.be/en/classified/apartment/for-sale/mons/7000/8791971;mons;7000;FALSE;apartment;185000;None;2;108;TRUE;FALSE;FALSE;TRUE;11;FALSE;None;None;None;None;FALSE
7;https://www.immoweb.be/en/classified/apartment/for-sale/jambes/5100/8940883;jambes;5100;FALSE;apartment;282500;None;3;107;TRUE;FALSE;FALSE;TRUE;14;FALSE;None;None;None;None;FALSE
7;https://www.immoweb.be/en/classified/chalet/for-sale/lille-wechelderzande/2275/8947428;lille-wechelderzande;2275;TRUE;chalet;195000;None;2;None;TRUE;FALSE;FALSE;TRUE;28;TRUE;500;None;596;4;FALSE
7;https://www.immoweb.be/en/classified/house/for-sale/maurage/7110/8947426;maurage;7110;TRUE;house;159000;None;2;125;FALSE;FALSE;FALSE;FALSE;None;FALSE;None;None;None;3;FALSE
7;https://www.immoweb.be/en/classified/house/for-sale/wevelgem/8560/8947412;wevelgem;8560;TRUE;house;275000;None;3;142;TRUE;FALSE;TRUE;TRUE;None;TRUE;None;None;274;3;FALSE
7;https://www.immoweb.be/en/classified/house/for-sale/verviers/4800/8947415;verviers;4800;TRUE;house;184500;None;7;217;TRUE;FALSE;FALSE;TRUE;10;FALSE;None;None;260;2;FALSE
7;https://www.immoweb.be/en/classified/house/for-sale/deux-acren/7864/8947406;deux-acren;7864;TRUE;house;75000;None;2;None;TRUE;FALSE;FALSE;FALSE;None;FALSE;None;None;408;4;FALSE
7;https://www.immoweb.be/en/classified/house/for-sale/bleharies/7620/8947401;bleharies;7620;TRUE;house;145000;None;3;215;TRUE;FALSE;FALSE;FALSE;None;FALSE;None;None;710;4;FALSE
7;https://www.immoweb.be/en/classified/house/for-sale/tournai/7500/8702260;tournai;7500;TRUE;house;95000;None;3;100;TRUE;FALSE;FALSE;TRUE;5;FALSE;None;None;64;3;FALSE
7;https://www.immoweb.be/en/classified/mixed-use-building/for-sale/bruxelles/1000/8947400;bruxelles;1000;TRUE;mixed-use-building;675000;None;None;1042;FALSE;FALSE;FALSE;TRUE;None;FALSE;None;None;None;4;FALSE
7;https://www.immoweb.be/en/classified/villa/for-sale/overijse/3090/8947377;overijse;3090;TRUE;villa;385000;None;4;140;TRUE;FALSE;FALSE;TRUE;None;FALSE;None;None;537;4;FALSE
7;https://www.immoweb.be/en/classified/house/for-sale/belgium/7800/8947391;belgium;7800;TRUE;house;None;None;None;None;FALSE;FALSE;FALSE;FALSE;None;FALSE;None;None;None;None;FALSE
7;https://www.immoweb.be/en/classified/house/for-sale/silly/7830/8868018;silly;7830;TRUE;house;360000;None;4;200;TRUE;FALSE;FALSE;TRUE;40;TRUE;700;None;864;4;FALSE
7;https://www.immoweb.be/en/classified/house/for-sale/arbre/7811/8947389;arbre;7811;TRUE;house;None;None;None;None;FALSE;FALSE;FALSE;FALSE;None;FALSE;None;None;None;None;FALSE
7;https://www.immoweb.be/en/classified/house/for-sale/namur/5000/8947382;namur;5000;TRUE;house;350000;None;4;139;TRUE;FALSE;FALSE;TRUE;25;TRUE;100;None;164;2;FALSE
7;https://www.immoweb.be/en/classified/house/for-sale/fontaine-leveque/6140/8875109;fontaine-leveque;6140;TRUE;house;250000;None;4;175;TRUE;FALSE;FALSE;FALSE;None;FALSE;None;None;None;3;FALSE
7;https://www.immoweb.be/en/classified/house/for-sale/rhode-saint-genese/1640/8878734;rhode-saint-genese;1640;TRUE;house;698000;None;4;355;TRUE;FALSE;TRUE;TRUE;35;FALSE;None;None;623;2;FALSE
7;https://www.immoweb.be/en/classified/town-house/for-sale/bruxelles/1200/8947363;bruxelles;1200;TRUE;town-house;995000;None;5;410;TRUE;FALSE;TRUE;TRUE;None;TRUE;180;None;350;2;FALSE
7;https://www.immoweb.be/en/classified/house/for-sale/glons/4690/8947360;glons;4690;TRUE;house;140000;None;2;90;TRUE;FALSE;FALSE;TRUE;26;TRUE;30;None;1205;3;FALSE
7;https://www.immoweb.be/en/classified/house/for-sale/woluwe-saint-lambert/1200/8947359;woluwe-saint-lambert;1200;TRUE;house;665000;None;6;285;TRUE;FALSE;FALSE;FALSE;None;TRUE;40;None;None;2;FALSE
7;https://www.immoweb.be/en/classified/house/for-sale/ledegem/8880/8833298;ledegem;8880;TRUE;house;180000;None;4;160;FALSE;FALSE;FALSE;FALSE;None;FALSE;None;None;288;2;FALSE
7;https://www.immoweb.be/en/classified/house/for-sale/vichte/8570/8947357;vichte;8570;TRUE;house;259000;None;3;None;FALSE;FALSE;FALSE;TRUE;None;FALSE;None;None;238;2;FALSE
7;https://www.immoweb.be/en/classified/house/for-sale/marcinelle/6001/8947348;marcinelle;6001;TRUE;house;240000;None;3;125;TRUE;FALSE;FALSE;TRUE;32;TRUE;None;None;950;4;FALSE
7;https://www.immoweb.be/en/classified/house/for-sale/tournai/7500/8947351;tournai;7500;TRUE;house;150000;None;2;None;FALSE;FALSE;FALSE;FALSE;None;FALSE;None;None;114;2;FALSE
7;https://www.immoweb.be/en/classified/house/for-sale/vorselaar/2290/8947350;vorselaar;2290;TRUE;house;None;None;1;None;FALSE;FALSE;FALSE;FALSE;None;FALSE;None;None;955;None;FALSE
7;https://www.immoweb.be/en/classified/house/for-sale/mouscron/7700/8947331;mouscron;7700;TRUE;house;59000;None;2;None;FALSE;FALSE;FALSE;FALSE;None;FALSE;None;None;None;None;FALSE
7;https://www.immoweb.be/en/classified/house/for-sale/geraardsbergen/9500/8902519;geraardsbergen;9500;TRUE;house;230000;None;3;250;FALSE;FALSE;FALSE;TRUE;None;FALSE;None;None;1423;3;FALSE
7;https://www.immoweb.be/en/classified/house/for-sale/denderleeuw/9470/8897012;denderleeuw;9470;TRUE;house;315000;None;3;230;FALSE;FALSE;FALSE;TRUE;14;FALSE;None;None;242;3;FALSE
7;https://www.immoweb.be/en/classified/house/for-sale/boutersem/3370/8947328;boutersem;3370;TRUE;house;None;None;2;None;TRUE;FALSE;FALSE;FALSE;None;FALSE;None;None;1834;3;FALSE
7;https://www.immoweb.be/en/classified/house/for-sale/langdorp/3201/8947327;langdorp;3201;TRUE;house;None;None;3;None;FALSE;FALSE;FALSE;FALSE;None;FALSE;None;None;990;4;FALSE
7;https://www.immoweb.be/en/classified/villa/for-sale/malmedy/4960/8947314;malmedy;4960;TRUE;villa;359000;None;3;169;TRUE;FALSE;FALSE;FALSE;None;FALSE;None;None;1994;4;FALSE
7;https://www.immoweb.be/en/classified/apartment/for-sale/charleroi/6000/8843569;charleroi;6000;FALSE;apartment;151000;None;3;123;TRUE;FALSE;FALSE;FALSE;None;FALSE;None;None;None;2;FALSE
7;https://www.immoweb.be/en/classified/apartment/for-sale/spa/4900/8940867;spa;4900;FALSE;apartment;195000;None;3;100;FALSE;FALSE;FALSE;FALSE;None;FALSE;None;None;None;None;FALSE
7;https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1020/8940865;bruxelles;1020;FALSE;apartment;None;None;2;90;TRUE;FALSE;FALSE;TRUE;None;FALSE;None;None;None;None;FALSE
7;https://www.immoweb.be/en/classified/duplex/for-sale/ciney/5590/8940863;ciney;5590;FALSE;duplex;170000;None;2;97;TRUE;FALSE;FALSE;FALSE;None;FALSE;None;None;None;None;FALSE
7;https://www.immoweb.be/en/classified/ground-floor/for-sale/ninove/9400/8940854;ninove;9400;FALSE;ground-floor;235800;None;2;107;FALSE;FALSE;FALSE;TRUE;None;FALSE;None;None;None;None;FALSE
7;https://www.immoweb.be/en/classified/ground-floor/for-sale/ninove/9400/8940845;ninove;9400;FALSE;ground-floor;193800;None;2;89;FALSE;FALSE;FALSE;TRUE;None;FALSE;None;None;None;None;FALSE
7;https://www.immoweb.be/en/classified/ground-floor/for-sale/ninove/9400/8940836;ninove;9400;FALSE;ground-floor;225200;None;2;97;FALSE;FALSE;FALSE;TRUE;None;FALSE;None;None;None;None;FALSE
7;https://www.immoweb.be/en/classified/apartment/for-sale/borgerhout/2140/8929192;borgerhout;2140;FALSE;apartment;285000;None;1;None;TRUE;FALSE;FALSE;TRUE;None;FALSE;None;None;None;None;FALSE
7;https://www.immoweb.be/en/classified/apartment/for-sale/enghien/7850/8940797;enghien;7850;FALSE;apartment;210000;None;2;82;TRUE;FALSE;FALSE;FALSE;None;FALSE;None;None;None;2;FALSE
7;https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/8940804;bruxelles;1000;FALSE;apartment;395000;None;2;96;TRUE;FALSE;FALSE;TRUE;9;FALSE;None;None;None;2;TRUE
7;https://www.immoweb.be/en/classified/apartment/for-sale/ransart/6043/8940798;ransart;6043;FALSE;apartment;125000;None;2;65;FALSE;FALSE;FALSE;FALSE;None;FALSE;None;None;None;3;FALSE
7;https://www.immoweb.be/en/classified/apartment/for-sale/laeken/1020/8940783;laeken;1020;FALSE;apartment;229000;None;3;105;FALSE;FALSE;TRUE;FALSE;None;FALSE;None;None;None;None;FALSE
7;https://www.immoweb.be/en/classified/apartment/for-sale/antwerp/2018/8940784;antwerp;2018;FALSE;apartment;199000;None;1;58;TRUE;FALSE;FALSE;FALSE;None;FALSE;None;None;None;2;FALSE
7;https://www.immoweb.be/en/classified/duplex/for-sale/brussels-city/1000/8936835;brussels-city;1000;FALSE;duplex;285000;None;3;100;FALSE;FALSE;FALSE;FALSE;None;FALSE;None;None;None;1;FALSE
7;https://www.immoweb.be/en/classified/apartment/for-sale/oud-turnhout/2360/8924671;oud-turnhout;2360;FALSE;apartment;199489;None;2;80;TRUE;FALSE;FALSE;FALSE;None;FALSE;None;None;None;None;FALSE
7;https://www.immoweb.be/en/classified/apartment/for-sale/schaarbeek/1030/8940772;schaarbeek;1030;FALSE;apartment;237000;None;2;None;FALSE;FALSE;FALSE;TRUE;None;FALSE;None;None;None;2;FALSE
7;https://www.immoweb.be/en/classified/apartment/for-sale/bertrix/6880/8940769;bertrix;6880;FALSE;apartment;235000;None;2;90;FALSE;FALSE;FALSE;TRUE;18;FALSE;None;None;None;None;FALSE
7;https://www.immoweb.be/en/classified/apartment/for-sale/cuesmes/7033/8589248;cuesmes;7033;FALSE;apartment;110000;None;2;74;TRUE;FALSE;FALSE;FALSE;None;FALSE;None;None;None;None;FALSE
7;https://www.immoweb.be/en/classified/apartment/for-sale/grimbergen/1850/8829834;grimbergen;1850;FALSE;apartment;230000;None;2;88;TRUE;FALSE;FALSE;TRUE;None;FALSE;None;None;None;None;FALSE
7;https://www.immoweb.be/en/classified/ground-floor/for-sale/brussels-city/1000/8940756;brussels-city;1000;FALSE;ground-floor;595000;None;2;110;TRUE;FALSE;FALSE;TRUE;35;TRUE;120;None;None;2;FALSE
7;https://www.immoweb.be/en/classified/apartment/for-sale/antwerp/2000/8940751;antwerp;2000;FALSE;apartment;329000;None;2;90;TRUE;FALSE;FALSE;TRUE;None;FALSE;None;None;None;2;FALSE
7;https://www.immoweb.be/en/classified/apartment/for-sale/antwerp-1/2018/8940750;antwerp-1;2018;FALSE;apartment;395000;None;2;124;FALSE;FALSE;FALSE;FALSE;None;FALSE;None;None;None;None;FALSE
7;https://www.immoweb.be/en/classified/apartment/for-sale/mons/7033/8940699;mons;7033;FALSE;apartment;110000;None;2;74;FALSE;FALSE;FALSE;FALSE;None;FALSE;None;None;None;None;FALSE
7;https://www.immoweb.be/en/classified/apartment/for-sale/antwerp/2060/8940696;antwerp;2060;FALSE;apartment;189000;None;2;66;TRUE;FALSE;FALSE;FALSE;None;FALSE;None;None;None;2;FALSE
7;https://www.immoweb.be/en/classified/ground-floor/for-sale/antwerp/2060/8940695;antwerp;2060;FALSE;ground-floor;209000;None;2;65;FALSE;FALSE;FALSE;TRUE;15;FALSE;None;None;None;2;FALSE
