Unnamed: 0;hyperlink;locality;postcode;house_is;property_subtype;price;sale;rooms_number;area;kitchen_has;furnished;open_fire;terrace;terrace_area;garden;garden_area;land_surface;land_plot_surface;facades_number;swimming_pool_has;duplicates;null
7;https://www.immoweb.be/en/classified/house/for-sale/poperinge/8970/8881095;poperinge;8970;Yes;house;199000;None;2;87;Yes;No;No;No;None;Yes;None;None;402;2;No;0;5
7;https://www.immoweb.be/en/classified/house/for-sale/aartselaar/2630/8957518;aartselaar;2630;Yes;house;349000;None;3;150;Yes;No;No;No;None;Yes;100;None;210;None;No;0;5
7;https://www.immoweb.be/en/classified/house/for-sale/bierbeek/3360/8957506;bierbeek;3360;Yes;house;365000;None;3;190;Yes;No;Yes;Yes;16;Yes;272;None;640;3;No;0;3
7;https://www.immoweb.be/en/classified/house/for-sale/zulte/9870/8905260;zulte;9870;Yes;house;229000;None;3;151;No;Yes;No;No;None;No;None;None;390;3;No;0;5
7;https://www.immoweb.be/en/classified/town-house/for-sale/edegem/2650/8957507;edegem;2650;Yes;town-house;315000;None;3;220;Yes;No;No;Yes;12;Yes;245;None;358;2;No;0;3
7;https://www.immoweb.be/en/classified/house/for-sale/buggenhout/9255/8957505;buggenhout;9255;Yes;house;375000;None;5;255;Yes;No;No;Yes;None;No;None;None;1050;4;No;0;5
7;https://www.immoweb.be/en/classified/house/for-sale/booischot/2221/8957498;booischot;2221;Yes;house;323732;None;4;None;No;No;No;No;None;No;None;None;804;4;No;0;6
7;https://www.immoweb.be/en/classified/house/for-sale/estaimpuis/7730/8957495;estaimpuis;7730;Yes;house;317000;None;4;196;Yes;No;No;Yes;40;Yes;450;None;725;3;No;0;3
7;https://www.immoweb.be/en/classified/house/for-sale/estaimpuis/7730/8957493;estaimpuis;7730;Yes;house;259000;None;3;114;Yes;No;No;Yes;None;No;None;None;1476;3;No;0;5
7;https://www.immoweb.be/en/classified/house/for-sale/nechin/7730/8957490;nechin;7730;Yes;house;289000;None;4;192;Yes;No;No;Yes;80;Yes;350;None;635;4;No;0;3
7;https://www.immoweb.be/en/classified/house/for-sale/argenteau/4601/8957489;argenteau;4601;Yes;house;162000;None;3;98;Yes;No;No;Yes;25;Yes;114;None;188;None;No;0;4
7;https://www.immoweb.be/en/classified/country-cottage/for-sale/villers-ste-gertrude/6941/8957483;villers-ste-gertrude;6941;Yes;country-cottage;379000;None;4;195;No;No;No;No;None;No;None;None;1090;4;No;0;5
7;https://www.immoweb.be/en/classified/house/for-sale/herent/3020/8957482;herent;3020;Yes;house;545000;None;3;192;Yes;No;No;Yes;None;Yes;None;None;513;3;No;0;5
7;https://www.immoweb.be/en/classified/house/for-sale/brakel/9660/8957480;brakel;9660;Yes;house;329000;None;3;240;Yes;No;Yes;Yes;None;No;None;None;410;4;No;0;5
7;https://www.immoweb.be/en/classified/house/for-sale/dison/4820/8198398;dison;4820;Yes;house;165000;None;5;234;No;No;No;No;None;No;None;None;75;2;No;0;5
7;https://www.immoweb.be/en/classified/house/for-sale/seraing/4100/8957477;seraing;4100;Yes;house;159000;None;2;95;No;No;No;No;None;Yes;690;None;745;3;No;0;4
7;https://www.immoweb.be/en/classified/house/for-sale/oostende/8400/8957473;oostende;8400;Yes;house;235000;None;3;208;Yes;No;No;No;None;No;None;None;928;4;No;0;5
7;https://www.immoweb.be/en/classified/house/for-sale/oostende/8400/8957472;oostende;8400;Yes;house;225000;None;4;181;Yes;No;No;No;None;No;None;None;1033;None;No;0;6
7;https://www.immoweb.be/en/classified/house/for-sale/oostende/8400/8957471;oostende;8400;Yes;house;369000;None;5;272;Yes;No;No;No;None;No;None;None;575;3;No;0;5
7;https://www.immoweb.be/en/classified/house/for-sale/asse/1730/8957468;asse;1730;Yes;house;325000;None;3;170;Yes;No;No;Yes;15;Yes;None;None;200;2;No;0;4
7;https://www.immoweb.be/en/classified/house/for-sale/halle/1500/8957470;halle;1500;Yes;house;425000;None;3;180;No;No;No;No;None;No;None;None;1110;4;No;0;5
7;https://www.immoweb.be/en/classified/mansion/for-sale/leuven/3000/8957461;leuven;3000;Yes;mansion;1145000;None;7;368;Yes;No;Yes;Yes;15;Yes;665;None;890;2;No;0;3
7;https://www.immoweb.be/en/classified/house/for-sale/leefdaal/3061/8957457;leefdaal;3061;Yes;house;395000;None;5;237;Yes;No;No;No;None;Yes;None;None;385;4;No;0;5
7;https://www.immoweb.be/en/classified/villa/for-sale/waregem/8790/8957454;waregem;8790;Yes;villa;560000;None;4;245;Yes;No;No;No;None;No;None;None;763;4;No;0;5
7;https://www.immoweb.be/en/classified/villa/for-sale/waregem/8790/8957453;waregem;8790;Yes;villa;560000;None;4;245;Yes;No;No;No;None;No;None;None;763;4;No;0;5
7;https://www.immoweb.be/en/classified/apartment/for-sale/epinois/7134/8957202;epinois;7134;No;apartment;190000;None;2;95;Yes;No;No;Yes;22;Yes;128;None;None;None;No;0;5
7;https://www.immoweb.be/en/classified/duplex/for-sale/antwerp/2000/8957197;antwerp;2000;No;duplex;660000;None;3;203;Yes;No;No;Yes;None;Yes;None;None;None;None;No;0;7
7;https://www.immoweb.be/en/classified/duplex/for-sale/deurne/2100/8957159;deurne;2100;No;duplex;269000;None;4;130;Yes;No;No;No;None;No;None;None;None;2;No;0;6
7;https://www.immoweb.be/en/classified/penthouse/for-sale/woluwe-st-pierre/1150/8957149;woluwe-st-pierre;1150;No;penthouse;1640000;None;4;None;No;No;No;No;None;No;None;None;None;None;No;0;8
7;https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-st-pierre/1150/8957148;woluwe-st-pierre;1150;No;apartment;1640000;None;4;None;No;No;No;No;None;No;None;None;None;None;No;0;8
7;https://www.immoweb.be/en/classified/apartment/for-sale/st-gilles/1060/8957115;st-gilles;1060;No;apartment;395000;None;2;100;Yes;No;Yes;No;None;No;None;None;None;None;No;0;7
7;https://www.immoweb.be/en/classified/ground-floor/for-sale/hasselt/3500/8957112;hasselt;3500;No;ground-floor;259000;None;2;92;No;No;No;No;None;No;None;None;None;None;No;0;7
7;https://www.immoweb.be/en/classified/duplex/for-sale/berchem-ste-agathe/1082/8957111;berchem-ste-agathe;1082;No;duplex;376000;None;3;146;Yes;No;No;Yes;9;No;None;None;None;3;No;0;5
7;https://www.immoweb.be/en/classified/apartment/for-sale/spa/4900/8957109;spa;4900;No;apartment;189000;None;2;81;Yes;No;No;Yes;4;No;None;None;None;2;No;0;5
7;https://www.immoweb.be/en/classified/apartment/for-sale/molenbeek-st-jean/1080/8957102;molenbeek-st-jean;1080;No;apartment;175000;None;2;75;Yes;No;No;Yes;1;No;None;None;None;None;No;0;6
7;https://www.immoweb.be/en/classified/apartment/for-sale/molenbeek-st-jean/1080/8957104;molenbeek-st-jean;1080;No;apartment;236900;None;2;95;Yes;No;No;No;None;No;None;None;None;None;No;0;7
7;https://www.immoweb.be/en/classified/apartment/for-sale/heverlee/3001/8957092;heverlee;3001;No;apartment;290000;None;2;72;Yes;No;No;Yes;16;No;None;None;None;2;No;0;5
7;https://www.immoweb.be/en/classified/ground-floor/for-sale/antwerpen-1/2018/8915930;antwerpen-1;2018;No;ground-floor;320000;None;2;None;No;No;No;No;None;No;None;None;None;2;No;0;7
7;https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/8957074;uccle;1180;No;apartment;870000;None;3;220;Yes;No;No;Yes;40;No;None;None;None;2;No;0;5
7;https://www.immoweb.be/en/classified/ground-floor/for-sale/hensies/7350/8946106;hensies;7350;No;ground-floor;80000;None;1;70;Yes;No;No;Yes;None;No;None;None;None;2;No;0;6
7;https://www.immoweb.be/en/classified/apartment/for-sale/halle/1500/8957054;halle;1500;No;apartment;222000;None;2;91;Yes;No;No;Yes;10;No;None;None;None;None;No;0;6
7;https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/8957055;bruxelles;1000;No;apartment;1290000;None;4;283;No;No;Yes;Yes;12;No;None;None;None;2;No;0;5
7;https://www.immoweb.be/en/classified/apartment/for-sale/duffel/2570/8933900;duffel;2570;No;apartment;275000;None;3;103;Yes;No;No;Yes;25;Yes;96;None;None;3;No;0;4
7;https://www.immoweb.be/en/classified/apartment/for-sale/kessel-lo/3010/8957048;kessel-lo;3010;No;apartment;295000;None;1;75;Yes;Yes;No;Yes;6;No;None;None;None;2;No;0;5
7;https://www.immoweb.be/en/classified/apartment/for-sale/deurne/2100/8957043;deurne;2100;No;apartment;324000;None;2;104;Yes;No;No;Yes;None;No;None;None;None;None;No;0;7
7;https://www.immoweb.be/en/classified/apartment/for-sale/antwerp/2000/8957038;antwerp;2000;No;apartment;279000;None;2;96;No;No;No;No;None;No;None;None;None;None;No;0;7
7;https://www.immoweb.be/en/classified/apartment/for-sale/edegem/2650/8957026;edegem;2650;No;apartment;234000;None;2;85;Yes;No;No;Yes;6;No;None;None;None;2;No;0;5
7;https://www.immoweb.be/en/classified/apartment/for-sale/peutie/1800/8957025;peutie;1800;No;apartment;318000;None;2;110;No;No;No;Yes;28;Yes;32;None;None;None;No;0;5
7;https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1180/8957023;bruxelles;1180;No;apartment;268000;None;1;75;Yes;No;No;Yes;20;No;None;None;None;2;No;0;5
7;https://www.immoweb.be/en/classified/duplex/for-sale/houdeng-goegnies/7110/8957017;houdeng-goegnies;7110;No;duplex;130000;None;3;80;Yes;Yes;No;No;None;No;None;None;None;2;No;0;6
7;https://www.immoweb.be/en/classified/apartment/for-sale/ensival/4800/8957008;ensival;4800;No;apartment;189000;None;2;81;Yes;No;No;Yes;14;No;None;None;None;2;No;0;5
7;https://www.immoweb.be/en/classified/ground-floor/for-sale/brussels/1000/8957005;brussels;1000;No;ground-floor;1195000;None;4;220;Yes;No;No;Yes;None;No;None;None;None;None;No;0;7
7;https://www.immoweb.be/en/classified/ground-floor/for-sale/ixelles/1050/8957004;ixelles;1050;No;ground-floor;1195000;None;4;220;Yes;No;No;Yes;None;No;None;None;None;None;No;0;7
7;https://www.immoweb.be/en/classified/apartment/for-sale/sint-gillis-bij-dendermonde/9200/8957002;sint-gillis-bij-dendermonde;9200;No;apartment;225000;None;2;81;Yes;No;No;Yes;4;No;None;None;None;None;No;0;6
7;https://www.immoweb.be/en/classified/apartment/for-sale/sint-gillis-bij-dendermonde/9200/8957001;sint-gillis-bij-dendermonde;9200;No;apartment;209000;None;2;81;Yes;No;No;Yes;4;No;None;None;None;None;No;0;6
7;https://www.immoweb.be/en/classified/house/for-sale/bomal-sur-ourthe/6941/8957448;bomal-sur-ourthe;6941;Yes;house;145000;None;2;85;No;No;No;Yes;24;Yes;644;None;1424;4;No;0;3
7;https://www.immoweb.be/en/classified/house/for-sale/barchon/4671/8957447;barchon;4671;Yes;house;249000;None;3;100;Yes;No;No;Yes;None;Yes;160;None;250;2;No;0;4
7;https://www.immoweb.be/en/classified/house/for-sale/st-amandsberg/9040/8957445;st-amandsberg;9040;Yes;house;495000;None;4;295;Yes;No;No;Yes;None;No;None;None;166;2;No;0;5
7;https://www.immoweb.be/en/classified/house/for-sale/lummen/3560/8957442;lummen;3560;Yes;house;286000;None;3;138;Yes;No;No;Yes;30;No;None;None;249;2;No;0;4
7;https://www.immoweb.be/en/classified/house/for-sale/laakdal-veerle/2431/8957441;laakdal-veerle;2431;Yes;house;289000;None;3;155;No;No;No;Yes;None;No;None;None;925;4;No;0;5
7;https://www.immoweb.be/en/classified/house/for-sale/peruwelz/7600/8918039;peruwelz;7600;Yes;house;120000;None;2;85;Yes;No;No;No;None;No;None;None;97;2;No;0;5
7;https://www.immoweb.be/en/classified/house/for-sale/westerlo/2260/8957435;westerlo;2260;Yes;house;339000;None;3;160;Yes;No;No;Yes;None;Yes;None;None;1432;4;No;0;5
7;https://www.immoweb.be/en/classified/villa/for-sale/vosselaar/2350/8957434;vosselaar;2350;Yes;villa;1495000;None;5;578;Yes;No;No;Yes;None;Yes;None;None;3138;None;Yes;0;6
7;https://www.immoweb.be/en/classified/exceptional-property/for-sale/zele/9240/8957413;zele;9240;Yes;exceptional-property;525000;None;5;None;No;No;No;No;None;No;None;None;2124;3;No;0;6
7;https://www.immoweb.be/en/classified/house/for-sale/blankenberge/8370/8957426;blankenberge;8370;Yes;house;249000;None;6;197;Yes;No;No;Yes;16;No;None;None;113;None;No;0;5
7;https://www.immoweb.be/en/classified/house/for-sale/zaventem/1930/8957416;zaventem;1930;Yes;house;455000;None;3;220;Yes;No;No;Yes;14;Yes;100;None;235;3;No;0;3
7;https://www.immoweb.be/en/classified/house/for-sale/koersel/3582/8957404;koersel;3582;Yes;house;359000;None;3;245;Yes;No;No;Yes;None;Yes;None;None;653;3;No;0;5
7;https://www.immoweb.be/en/classified/house/for-sale/watermael-boitsfort/1170/8957406;watermael-boitsfort;1170;Yes;house;699000;None;4;197;Yes;No;No;Yes;4;Yes;196;None;264;3;No;0;3
7;https://www.immoweb.be/en/classified/house/for-sale/neuville-en-condroz/4121/8957391;neuville-en-condroz;4121;Yes;house;385000;None;4;240;Yes;No;Yes;Yes;110;Yes;3250;None;3293;4;No;0;3
7;https://www.immoweb.be/en/classified/house/for-sale/roeselare/8800/8957399;roeselare;8800;Yes;house;204500;None;3;170;No;No;No;No;None;No;None;None;80;2;No;0;5
7;https://www.immoweb.be/en/classified/house/for-sale/evergem/9940/8957398;evergem;9940;Yes;house;325000;None;4;None;Yes;Yes;No;Yes;None;Yes;275;None;424;4;No;0;5
7;https://www.immoweb.be/en/classified/villa/for-sale/uccle/1180/8957394;uccle;1180;Yes;villa;499000;None;3;118;Yes;No;Yes;Yes;None;Yes;200;None;300;3;No;0;4
7;https://www.immoweb.be/en/classified/house/for-sale/jette/1090/8957390;jette;1090;Yes;house;370000;None;3;175;Yes;No;No;No;None;Yes;150;None;21000;None;No;0;5
7;https://www.immoweb.be/en/classified/house/for-sale/kaster/8572/8957379;kaster;8572;Yes;house;325000;None;4;None;Yes;No;Yes;Yes;None;No;None;None;640;4;No;0;6
7;https://www.immoweb.be/en/classified/house/for-sale/tamines/5060/8957377;tamines;5060;Yes;house;189000;None;3;None;Yes;No;No;Yes;None;No;None;None;378;3;No;0;6
7;https://www.immoweb.be/en/classified/house/for-sale/aartselaar/2630/8957082;aartselaar;2630;Yes;house;443000;None;5;222;Yes;No;No;No;None;Yes;100;None;260;2;No;0;4
7;https://www.immoweb.be/en/classified/house/for-sale/antoing/7640/8957372;antoing;7640;Yes;house;59000;None;2;131;Yes;No;No;No;None;No;None;None;170;2;No;0;5
7;https://www.immoweb.be/en/classified/villa/for-sale/grimbergen/1850/8957369;grimbergen;1850;Yes;villa;575000;None;3;180;Yes;No;No;Yes;50;No;None;None;720;4;No;0;4
7;https://www.immoweb.be/en/classified/villa/for-sale/dilbeek/1700/8957363;dilbeek;1700;Yes;villa;990000;None;3;230;Yes;No;Yes;Yes;25;Yes;2000;None;2370;4;No;0;3
7;https://www.immoweb.be/en/classified/house/for-sale/silly/7830/8957359;silly;7830;Yes;house;235000;None;4;226;Yes;No;No;No;None;Yes;None;None;1040;4;No;0;5
7;https://www.immoweb.be/en/classified/villa/for-sale/outrijve/8582/8957335;outrijve;8582;Yes;villa;295000;None;3;180;Yes;No;Yes;Yes;None;Yes;1500;None;1700;4;No;0;4
7;https://www.immoweb.be/en/classified/house/for-sale/semmerzake/9890/8957329;semmerzake;9890;Yes;house;350000;None;3;120;No;No;No;No;None;No;None;None;277;2;No;0;5
7;https://www.immoweb.be/en/classified/town-house/for-sale/roux/6044/8791031;roux;6044;Yes;town-house;240000;None;3;180;Yes;No;Yes;Yes;10;Yes;420;None;556;3;No;0;3
7;https://www.immoweb.be/en/classified/house/for-sale/huy/4500/8957322;huy;4500;Yes;house;179500;None;3;120;Yes;No;No;Yes;None;Yes;None;None;463;3;No;0;5
7;https://www.immoweb.be/en/classified/villa/for-sale/hennuyeres/7090/8878749;hennuyeres;7090;Yes;villa;705000;None;5;245;Yes;No;Yes;Yes;140;Yes;7960;None;9662;4;No;0;3
7;https://www.immoweb.be/en/classified/apartment/for-sale/liege/4000/8853587;liege;4000;No;apartment;189000;None;3;106;Yes;No;No;Yes;2;No;None;None;None;2;No;0;5
7;https://www.immoweb.be/en/classified/apartment/for-sale/antwerp/2000/8956998;antwerp;2000;No;apartment;550000;None;1;None;Yes;No;No;Yes;20;No;None;None;None;2;No;0;6
7;https://www.immoweb.be/en/classified/flat-studio/for-sale/antwerp/2000/8956997;antwerp;2000;No;flat-studio;270000;None;1;65;Yes;No;No;No;None;No;None;None;None;None;No;0;7
7;https://www.immoweb.be/en/classified/duplex/for-sale/saint-gilles/1060/8956996;saint-gilles;1060;No;duplex;295000;None;3;100;No;No;No;No;None;No;None;None;None;2;No;0;6
7;https://www.immoweb.be/en/classified/apartment/for-sale/saint-gilles/1060/8956995;saint-gilles;1060;No;apartment;195000;None;1;65;No;No;No;No;None;No;None;None;None;2;No;0;6
7;https://www.immoweb.be/en/classified/duplex/for-sale/saint-gilles/1060/8956994;saint-gilles;1060;No;duplex;295000;None;2;85;No;No;No;No;None;No;None;None;None;2;No;0;6
7;https://www.immoweb.be/en/classified/apartment/for-sale/schaerbeek/1030/8656682;schaerbeek;1030;No;apartment;950000;None;3;232;Yes;No;No;No;None;No;None;None;None;2;No;0;6
7;https://www.immoweb.be/en/classified/apartment/for-sale/heist-op-den-berg/2220/8956932;heist-op-den-berg;2220;No;apartment;349000;None;2;98;Yes;No;No;Yes;None;Yes;110;None;None;3;No;0;5
7;https://www.immoweb.be/en/classified/apartment/for-sale/mons/7000/8903702;mons;7000;No;apartment;90000;None;2;None;No;No;No;No;None;No;None;None;None;None;No;0;8
7;https://www.immoweb.be/en/classified/apartment/for-sale/grace-hollogne/4460/8956925;grace-hollogne;4460;No;apartment;189900;None;3;121;Yes;No;No;Yes;3;No;None;None;None;None;No;0;6
7;https://www.immoweb.be/en/classified/apartment/for-sale/grace-hollogne/4460/8956924;grace-hollogne;4460;No;apartment;195000;None;2;100;Yes;No;No;Yes;13;No;None;None;None;None;No;0;6
7;https://www.immoweb.be/en/classified/apartment/for-sale/grace-hollogne/4460/8956923;grace-hollogne;4460;No;apartment;195000;None;2;100;Yes;No;No;Yes;30;No;None;None;None;None;No;0;6
7;https://www.immoweb.be/en/classified/apartment/for-sale/antwerp/2140/8921065;antwerp;2140;No;apartment;149000;None;1;57;Yes;Yes;No;Yes;4;No;None;None;None;2;No;0;5
7;https://www.immoweb.be/en/classified/ground-floor/for-sale/brasschaat/2930/8956910;brasschaat;2930;No;ground-floor;329900;None;1;None;Yes;No;No;Yes;None;No;None;None;None;None;No;0;8
7;https://www.immoweb.be/en/classified/apartment/for-sale/brasschaat/2930/8956909;brasschaat;2930;No;apartment;259900;None;1;None;Yes;No;No;Yes;None;No;None;None;None;None;No;0;8
7;https://www.immoweb.be/en/classified/duplex/for-sale/knokke/8300/8956907;knokke;8300;No;duplex;1495000;None;3;166;Yes;No;No;Yes;20;No;None;None;None;2;No;0;5
7;https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/8956898;knokke-heist;8300;No;apartment;750000;None;2;75;No;No;No;No;None;No;None;None;None;2;No;0;6
7;https://www.immoweb.be/en/classified/apartment/for-sale/asse/1731/8956896;asse;1731;No;apartment;221589;None;2;70;Yes;No;No;Yes;13;No;None;None;None;4;No;0;5
7;https://www.immoweb.be/en/classified/apartment/for-sale/asse/1731/8956895;asse;1731;No;apartment;265410;None;2;90;Yes;No;No;Yes;9;No;None;None;None;4;No;0;5
7;https://www.immoweb.be/en/classified/apartment/for-sale/asse/1731/8956894;asse;1731;No;apartment;262536;None;2;87;Yes;No;No;Yes;13;No;None;None;None;4;No;0;5
7;https://www.immoweb.be/en/classified/apartment/for-sale/asse/1731/8956893;asse;1731;No;apartment;313495;None;2;110;Yes;No;No;Yes;9;No;None;None;None;4;No;0;5
7;https://www.immoweb.be/en/classified/apartment/for-sale/asse/1731/8956892;asse;1731;No;apartment;257582;None;2;87;Yes;No;No;Yes;13;No;None;None;None;4;No;0;5
7;https://www.immoweb.be/en/classified/apartment/for-sale/asse/1731/8956891;asse;1731;No;apartment;307580;None;2;110;Yes;No;No;Yes;9;No;None;None;None;4;No;0;5
7;https://www.immoweb.be/en/classified/apartment/for-sale/hasselt/3500/8956887;hasselt;3500;No;apartment;550000;None;3;118;Yes;No;No;Yes;54;No;None;None;None;2;No;0;5
7;https://www.immoweb.be/en/classified/apartment/for-sale/hasselt/3500/8956886;hasselt;3500;No;apartment;335000;None;1;75;Yes;No;No;Yes;26;No;None;None;None;2;No;0;5
7;https://www.immoweb.be/en/classified/apartment/for-sale/hasselt/3500/8956885;hasselt;3500;No;apartment;385000;None;2;93;Yes;No;No;Yes;33;No;None;None;None;2;No;0;5
7;https://www.immoweb.be/en/classified/house/for-sale/putte/2580/8957305;putte;2580;Yes;house;349000;None;3;120;Yes;No;No;Yes;15;Yes;73;None;183;2;No;0;3
7;https://www.immoweb.be/en/classified/country-cottage/for-sale/pepingen/1670/8957303;pepingen;1670;Yes;country-cottage;735000;None;2;334;No;No;No;Yes;None;No;None;None;6721;4;No;0;5
7;https://www.immoweb.be/en/classified/house/for-sale/forest/1190/8957302;forest;1190;Yes;house;315000;None;2;118;Yes;No;No;Yes;None;Yes;31;None;33;2;No;0;4
7;https://www.immoweb.be/en/classified/villa/for-sale/knokke-heist/8300/8957288;knokke-heist;8300;Yes;villa;3250000;None;5;405;No;No;No;Yes;None;No;None;None;1022;3;No;0;5
7;https://www.immoweb.be/en/classified/house/for-sale/gembloux/5030/8957280;gembloux;5030;Yes;house;320000;None;3;145;Yes;No;No;Yes;None;No;None;None;383;2;No;0;5
7;https://www.immoweb.be/en/classified/villa/for-sale/waregem/8790/8957283;waregem;8790;Yes;villa;450000;None;4;220;Yes;No;No;No;None;Yes;None;None;840;4;No;0;5
7;https://www.immoweb.be/en/classified/town-house/for-sale/londerzeel/1840/8957273;londerzeel;1840;Yes;town-house;289000;None;2;150;Yes;No;No;Yes;None;Yes;None;None;238;3;No;0;5
7;https://www.immoweb.be/en/classified/apartment-block/for-sale/ciney/5590/8957281;ciney;5590;Yes;apartment-block;415000;None;5;263;Yes;No;No;No;None;No;None;None;154;2;No;0;5
7;https://www.immoweb.be/en/classified/villa/for-sale/schilde/2970/8957272;schilde;2970;Yes;villa;595000;None;3;225;No;No;No;Yes;None;No;None;None;1000;3;No;0;5
7;https://www.immoweb.be/en/classified/farmhouse/for-sale/mont-saint-guibert/1435/8957271;mont-saint-guibert;1435;Yes;farmhouse;495000;None;4;708;Yes;No;No;No;None;No;None;None;None;4;No;0;6
7;https://www.immoweb.be/en/classified/house/for-sale/etterbeek/1040/8957266;etterbeek;1040;Yes;house;695000;None;3;203;Yes;No;No;No;None;Yes;30;None;145;2;No;0;4
7;https://www.immoweb.be/en/classified/town-house/for-sale/limbourg/4830/8957248;limbourg;4830;Yes;town-house;225000;None;4;269;Yes;No;No;Yes;6;Yes;6;None;100;3;No;0;3
7;https://www.immoweb.be/en/classified/house/for-sale/knokke-heist/8300/8957257;knokke-heist;8300;Yes;house;920000;None;4;None;Yes;No;No;Yes;None;No;None;None;None;2;No;0;7
7;https://www.immoweb.be/en/classified/villa/for-sale/keerbergen/3140/8957245;keerbergen;3140;Yes;villa;370000;None;4;180;Yes;No;Yes;Yes;18;Yes;725;None;860;4;No;0;3
7;https://www.immoweb.be/en/classified/house/for-sale/ingelmunster/8770/8957240;ingelmunster;8770;Yes;house;219000;None;3;121;Yes;No;No;Yes;None;Yes;None;None;849;4;No;0;5
7;https://www.immoweb.be/en/classified/mansion/for-sale/blankenberge/8370/8957251;blankenberge;8370;Yes;mansion;299000;None;3;328;Yes;No;No;Yes;None;Yes;None;None;280;None;No;0;6
7;https://www.immoweb.be/en/classified/town-house/for-sale/watermael-boitsfort/1170/8957241;watermael-boitsfort;1170;Yes;town-house;795000;None;4;210;Yes;No;Yes;Yes;25;Yes;200;None;320;2;No;0;3
7;https://www.immoweb.be/en/classified/house/for-sale/mouscron/7700/8929999;mouscron;7700;Yes;house;112000;None;2;109;Yes;No;No;No;None;Yes;120;None;200;2;No;0;4
7;https://www.immoweb.be/en/classified/apartment-block/for-sale/berloz/4257/8957246;berloz;4257;Yes;apartment-block;810000;None;11;466;Yes;No;No;No;None;No;None;None;935;2;No;0;5
7;https://www.immoweb.be/en/classified/house/for-sale/st-truiden/3800/8957232;st-truiden;3800;Yes;house;184000;None;3;130;No;No;No;Yes;None;No;None;None;227;3;No;0;5
7;https://www.immoweb.be/en/classified/villa/for-sale/beyne-heusay/4610/8919749;beyne-heusay;4610;Yes;villa;295000;None;5;240;Yes;No;Yes;Yes;None;No;None;None;500;4;No;0;5
7;https://www.immoweb.be/en/classified/house/for-sale/brecht/2960/8957236;brecht;2960;Yes;house;389000;None;3;175;Yes;No;No;No;None;Yes;None;None;803;4;No;0;5
7;https://www.immoweb.be/en/classified/apartment-block/for-sale/seraing/4100/8957229;seraing;4100;Yes;apartment-block;450000;None;3;350;Yes;No;No;Yes;10;Yes;50;None;500;2;No;0;3
7;https://www.immoweb.be/en/classified/house/for-sale/bachte-maria-leerne/9800/8957233;bachte-maria-leerne;9800;Yes;house;295000;None;3;155;Yes;No;No;No;None;No;None;None;735;4;No;0;5
7;https://www.immoweb.be/en/classified/mixed-use-building/for-sale/zeebrugge/8380/8957231;zeebrugge;8380;Yes;mixed-use-building;220000;None;6;289;No;No;No;No;None;Yes;30;None;None;2;No;0;5
7;https://www.immoweb.be/en/classified/house/for-sale/humbeek/1851/8902340;humbeek;1851;Yes;house;386000;None;3;175;Yes;No;No;Yes;26;Yes;None;None;350;3;No;0;4
7;https://www.immoweb.be/en/classified/villa/for-sale/quievrain/7380/8916586;quievrain;7380;Yes;villa;129000;None;2;72;Yes;No;No;Yes;15;Yes;215;None;328;4;No;0;3
7;https://www.immoweb.be/en/classified/house/for-sale/dilsen/3650/8957220;dilsen;3650;Yes;house;355000;None;3;None;Yes;No;No;Yes;None;No;None;None;3333;4;No;0;6
7;https://www.immoweb.be/en/classified/house/for-sale/maurage/7110/8957214;maurage;7110;Yes;house;134000;None;3;None;No;No;No;No;None;No;None;None;175;2;No;0;6
7;https://www.immoweb.be/en/classified/house/for-sale/seneffe/7180/8957212;seneffe;7180;Yes;house;298000;None;4;491;Yes;No;Yes;Yes;35;Yes;217;None;579;2;No;0;3
7;https://www.immoweb.be/en/classified/apartment/for-sale/hasselt/3500/8956884;hasselt;3500;No;apartment;309000;None;1;82;Yes;No;No;Yes;15;No;None;None;None;2;No;0;5
7;https://www.immoweb.be/en/classified/apartment/for-sale/hasselt/3500/8956883;hasselt;3500;No;apartment;375000;None;2;93;Yes;No;No;Yes;34;No;None;None;None;2;No;0;5
7;https://www.immoweb.be/en/classified/apartment/for-sale/hasselt/3500/8956882;hasselt;3500;No;apartment;219000;None;1;54;Yes;No;No;Yes;14;No;None;None;None;2;No;0;5
7;https://www.immoweb.be/en/classified/apartment/for-sale/merksem/2170/8956880;merksem;2170;No;apartment;170000;None;2;70;Yes;No;No;Yes;1;Yes;80;None;None;3;No;0;4
7;https://www.immoweb.be/en/classified/apartment/for-sale/dendermonde/9200/8956876;dendermonde;9200;No;apartment;198500;None;1;80;No;No;No;Yes;None;No;None;None;None;2;No;0;6
7;https://www.immoweb.be/en/classified/duplex/for-sale/bruxelles/1000/8956875;bruxelles;1000;No;duplex;475000;None;2;130;Yes;No;No;Yes;18;No;None;None;None;2;No;0;5
7;https://www.immoweb.be/en/classified/apartment/for-sale/auderghem/1160/8956874;auderghem;1160;No;apartment;385000;None;2;95;Yes;No;No;Yes;4;No;None;None;None;3;No;0;5
